Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg17080277__PTPRB	0.10249	0.031277	0.47583	0.11492	0.026225	0.44647	0.044787	0.14131	0.02641	0.030766	0.46887	0.047823	0.070542	0.030753	0.055593	0.040463	0.05854	0.035853	0.34776	0.23839	0.064868	0.061347	0.037649	0.54851	0.05946	0.05865	0.066351	0.08161	0.028439	0.053238	0.038477	0.92168	0.034213	0.23938	0.044264	0.038924	0.040085	0.034253
EA_G__KLRG2	6.9239	8.089	6.5067	8.4057	7.5283	6.4	9.6446	7.8073	7.8405	6.9473	6.3701	7.5596	6.6501	8.4247	7.0207	6.3157	7.1726	6.2275	7.2573	7.355	8.1612	6.4254	8.7608	6.1478	7.9256	9.0586	8.2741	8.7105	6.5291	6.5715	6.701	8.0547	7.249	6.6918	7.2045	7.9626	8.9974	8.1477
Meth__cg17403875__LGALS3	0.043322	0.92823	0.053338	0.062789	0.67547	0.046689	0.045926	0.082347	0.97007	0.65064	0.29435	0.054391	0.031233	0.59244	0.95957	0.054904	0.10116	0.020392	0.027323	0.045485	0.74059	0.047178	0.029715	0.15451	0.03407	0.048906	0.082436	0.92582	0.032971	0.027975	0.046423	0.025724	0.023284	0.96757	0.050224	0.029416	0.029137	0.05275
Meth__cg10810921__CRLF1	0.074382	0.07197	0.059511	0.062297	0.019425	0.3288	0.036408	0.067208	0.035994	0.041159	0.099437	0.066289	0.13834	0.034942	0.037378	0.036439	0.073051	0.1473	0.026254	0.047757	0.027939	0.034959	0.18336	0.84581	0.037245	0.042861	0.29496	0.060465	0.021498	0.12652	0.039164	0.022731	0.031788	0.019993	0.086764	0.022816	0.03366	0.036736
Meth__cg09022993__SPATA18	0.058687	0.14764	0.93209	0.10987	0.040021	0.92202	0.40011	0.94293	0.3247	0.055613	0.93417	0.2842	0.85261	0.34201	0.92197	0.090466	0.10105	0.28061	0.29886	0.049538	0.22709	0.052979	0.93487	0.39169	0.045261	0.47792	0.096507	0.64821	0.074932	0.052752	0.060113	0.85184	0.3454	0.87851	0.53115	0.052194	0.90973	0.9014
Meth__cg19180828__FLJ46380	0.049741	0.92858	0.43755	0.95132	0.80394	0.96168	0.092723	0.044039	0.45486	0.36523	0.05823	0.36831	0.89574	0.65138	0.96169	0.82739	0.54072	0.34464	0.036801	0.090389	0.93787	0.11748	0.048472	0.06227	0.93186	0.06575	0.38181	0.90359	0.029081	0.89508	0.8728	0.87229	0.94499	0.056115	0.081241	0.10574	0.3782	0.69026
Meth__cg21665000__MYOCD	0.057805	0.040593	0.43693	0.23523	0.069044	0.72775	0.059786	0.89046	0.043741	0.038282	0.1466	0.084624	0.24142	0.050336	0.25234	0.21751	0.083966	0.030505	0.70264	0.76205	0.11942	0.17221	0.15821	0.46021	0.27781	0.045554	0.51723	0.063024	0.49786	0.045198	0.042083	0.51622	0.033194	0.14869	0.1546	0.055764	0.047802	0.047058
Meth__cg15569340__RBP5	0.046771	0.038172	0.066909	0.24084	0.040318	0.18677	0.050056	0.054752	0.03849	0.056084	0.42897	0.10563	0.35169	0.0415	0.055596	0.052109	0.33956	0.48163	0.085969	0.048068	0.048006	0.059065	0.096405	0.49579	0.053217	0.1063	0.099971	0.0852	0.080575	0.39157	0.1586	0.034284	0.0409	0.13292	0.1317	0.052539	0.049555	0.063466
Meth__cg15948326__C11orf45	0.034961	0.015478	0.4701	0.016524	0.019576	0.64771	0.019323	0.013055	0.023218	0.01767	0.017257	0.035165	0.034362	0.013316	0.015058	0.023631	0.023281	0.062886	0.019133	0.021716	0.026802	0.022917	0.018942	0.50529	0.018879	0.024894	0.059541	0.026897	0.039816	0.014006	0.017688	0.20894	0.018538	0.8196	0.061411	0.020673	0.02459	0.10596
EA_G__ELOVL2	4.4509	4.6151	4.3309	5.704	9.5104	6.7806	10.4794	5.3619	7.6891	8.883	4.305	5.0745	4.4337	4.1933	5.8873	7.049	4.4812	5.4261	5.5976	7.0984	9.7788	7.7464	7.391	4.2232	9.6627	4.1122	4.6696	4.8449	4.488	4.8972	4.6371	4.6223	5.2547	5.3316	8.008	4.9692	5.4117	6.5635
EA_G__HINT2	8.0052	8.1953	8.0627	8.3493	8.5204	8.0287	8.444	8.6324	8.2309	8.1995	7.829	8.4917	8.1694	11.004	8.228	7.9399	9.7754	7.7405	8.2384	8.5383	8.2892	7.8426	7.7491	8.1583	8.8464	8.33	8.9275	8.1775	7.4303	7.5048	7.462	7.8726	8.327	7.5324	8.6064	8.5092	8.5007	8.2774
Meth__cg01116966__TCF7	0.29582	0.021816	0.30711	0.056336	0.023155	0.62987	0.28248	0.038427	0.020988	0.034332	0.1675	0.017862	0.12615	0.021659	0.034669	0.018378	0.035643	0.029488	0.25765	0.02535	0.054086	0.046766	0.29196	0.070231	0.028737	0.023714	0.83891	0.016935	0.032791	0.02527	0.22247	0.015531	0.01139	0.014548	0.028966	0.018027	0.025386	0.022346
Meth__cg24935900__RAB11FIP5	0.038853	0.12509	0.048596	0.26176	0.19187	0.043076	0.094744	0.082207	0.042554	0.14409	0.048883	0.090157	0.10622	0.071501	0.043114	0.039311	0.089675	0.036519	0.084173	0.085477	0.39798	0.046597	0.048117	0.099118	0.088152	0.098831	0.09776	0.18534	0.040524	0.045064	0.042035	0.45824	0.077235	0.10086	0.14953	0.090265	0.12478	0.096064
Meth__cg13140267__ASCC3L1	0.045793	0.091599	0.19276	0.47386	0.33027	0.045868	0.062572	0.066029	0.85331	0.24281	0.037307	0.14435	0.12038	0.72992	0.093098	0.078196	0.1791	0.03666	0.066271	0.31563	0.16393	0.14404	0.61299	0.076633	0.31996	0.12175	0.24131	0.29748	0.035998	0.031768	0.60727	0.77003	0.038139	0.042087	0.15734	0.12459	0.094467	0.094492
Meth__cg27465531__MBTPS2	0.62338	0.037569	0.10602	0.072932	0.348	0.069083	0.091827	0.099821	0.11937	0.063885	0.073781	0.2059	0.34877	0.12326	0.065227	0.11665	0.16203	0.52272	0.075313	0.094012	0.48568	0.051665	0.57696	0.14359	0.48656	0.21943	0.5113	0.36673	0.61528	0.10551	0.55434	0.10129	0.045782	0.028971	0.16814	0.51016	0.28131	0.074199
Meth__cg05940536__ACVR1B	0.092568	0.063952	0.53519	0.052368	0.053964	0.066556	0.076233	0.10468	0.080114	0.068455	0.10882	0.3054	0.22029	0.081883	0.1047	0.076575	0.13893	0.090431	0.048262	0.074358	0.074398	0.10108	0.092776	0.13985	0.058107	0.15634	0.16008	0.076482	0.087938	0.084439	0.058226	0.25015	0.071174	0.061363	0.086528	0.077661	0.078665	0.084746
Meth__cg03167275__CXADR	0.054828	0.066197	0.22562	0.052805	0.29368	0.086342	0.079974	0.077376	0.056392	0.44429	0.096213	0.067061	0.092291	0.059087	0.067486	0.062356	0.073852	0.59917	0.10243	0.19546	0.16075	0.10562	0.074668	0.14597	0.043237	0.078301	0.083742	0.081477	0.07698	0.046956	0.092662	0.05923	0.050885	0.043437	0.07334	0.064317	0.039805	0.055588
EA_G__KLK6	7.0631	5.1518	10.5243	4.8512	5.8665	5.2192	4.6448	8.8704	8.905	4.8798	5.6861	9.742	11.2708	5.6391	7.5474	5.0016	6.7784	5.0055	5.3676	5.2398	4.9524	4.568	5.7877	4.9383	4.943	5.4919	5.7632	5.2367	4.7431	5.2022	4.9939	5.2092	6.61	8.0331	5.256	6.6689	5.0143	4.7424
Meth__cg07214572__LHX9	0.11074	0.016044	0.32647	0.37053	0.088369	0.9041	0.58639	0.96433	0.028251	0.04192	0.90993	0.024131	0.65435	0.024459	0.83189	0.030244	0.036828	0.063651	0.23125	0.34794	0.79438	0.92551	0.85707	0.59701	0.4538	0.028063	0.56151	0.032519	0.036896	0.024328	0.042036	0.28307	0.025104	0.14604	0.12567	0.14515	0.62927	0.32465
Meth__cg09009259__MUM1	0.089656	0.088579	0.11034	0.54768	0.37528	0.59899	0.14257	0.07755	0.15366	0.73657	0.07571	0.10279	0.12334	0.41525	0.068684	0.57399	0.10777	0.045745	0.11536	0.11592	0.23542	0.11915	0.11119	0.32938	0.76844	0.13589	0.1767	0.67437	0.04148	0.052551	0.069639	0.12837	0.054752	0.046298	0.12687	0.14907	0.063381	0.22123
Meth__cg07880061__PX19	0.038553	0.73665	0.53407	0.039166	0.046447	0.039383	0.037285	0.077482	0.080052	0.048153	0.086473	0.16526	0.15055	0.078898	0.10439	0.036818	0.08078	0.038395	0.12844	0.082407	0.0785	0.053959	0.057498	0.5074	0.05061	0.099712	0.076557	0.12815	0.021925	0.042216	0.06545	0.033472	0.069296	0.03824	0.07888	0.051904	0.044369	0.052438
Meth__cg09722397__GRIN2C	0.090852	0.049802	0.25137	0.06943	0.05265	0.4502	0.058787	0.080698	0.041101	0.051693	0.57366	0.11014	0.25147	0.055742	0.05245	0.070937	0.12758	0.040317	0.96062	0.69061	0.05796	0.13644	0.044331	0.52959	0.062067	0.063472	0.54711	0.080473	0.038233	0.039967	0.11499	0.04342	0.048047	0.058174	0.11659	0.11676	0.048414	0.052375
Meth__cg00782854__BCL2L1	0.05205	0.043291	0.04648	0.038835	0.042092	0.039231	0.055539	0.033613	0.034494	0.051514	0.051865	0.071604	0.10922	0.041295	0.043655	0.034981	0.13931	0.032324	0.047875	0.040127	0.043926	0.051075	0.040367	0.11311	0.047641	0.1151	0.092423	0.3277	0.048452	0.045218	0.040262	0.039132	0.025005	0.040285	0.095129	0.070508	0.04925	0.036787
Meth__cg21700166__GPR68	0.30479	0.16829	0.94279	0.28845	0.065672	0.88507	0.34473	0.8568	0.073934	0.071393	0.58287	0.79356	0.91006	0.073249	0.20871	0.5801	0.04307	0.32393	0.72315	0.40589	0.068229	0.82618	0.2756	0.8177	0.28783	0.030349	0.66446	0.087872	0.026221	0.029519	0.51532	0.44867	0.075228	0.7689	0.24769	0.034598	0.25255	0.12499
EA_G__XPO7	8.5499	8.1521	9.1879	8.441	8.0038	9.1217	8.3196	8.2448	9.2044	8.1523	8.4557	8.194	8.0059	8.5117	8.7745	8.3272	7.316	9.0734	8.2715	7.7554	10.9542	7.5707	8.2995	8.812	7.6431	7.8666	7.8212	8.0921	7.8502	8.291	8.4653	8.4306	7.0594	7.6009	8.1521	8.2975	8.6333	8.9366
Meth__cg12106945__COL13A1	0.029545	0.027478	0.037856	0.035523	0.032663	0.10393	0.03681	0.027233	0.026868	0.032099	0.04664	0.047079	0.082416	0.027781	0.09755	0.021441	0.063469	0.023636	0.021855	0.04134	0.038424	0.035029	0.03645	0.070835	0.035866	0.039779	0.088927	0.082044	0.029841	0.023598	0.030706	0.027804	0.023054	0.29861	0.047799	0.036286	0.03116	0.038339
Meth__cg05403071__SNAI1	0.041992	0.042779	0.030201	0.88168	0.032311	0.4221	0.030435	0.030388	0.031499	0.027128	0.24972	0.076998	0.036754	0.027366	0.02804	0.024743	0.06074	0.062235	0.052575	0.1923	0.030952	0.035273	0.10104	0.049697	0.048914	0.19566	0.59204	0.068755	0.030031	0.022175	0.028647	0.064856	0.03019	0.22147	0.10067	0.36275	0.035185	0.030692
Meth__cg09400966__PROS1	0.033681	0.030397	0.042694	0.035427	0.022951	0.029371	0.043783	0.4684	0.03261	0.032691	0.030234	0.034005	0.054616	0.033914	0.031275	0.029693	0.094853	0.029389	0.031458	0.036843	0.15483	0.040395	0.023129	0.069102	0.035091	0.091394	0.5157	0.0662	0.029317	0.036885	0.025444	0.024916	0.03172	0.48734	0.084451	0.03201	0.031797	0.035117
Meth__cg10187932__PARP11	0.1857	0.12629	0.14863	0.15937	0.085193	0.40452	0.25475	0.15525	0.11916	0.073108	0.8	0.22453	0.17871	0.13722	0.15892	0.13467	0.22308	0.23453	0.11061	0.17178	0.12647	0.32305	0.10961	0.21232	0.074738	0.35866	0.24112	0.20545	0.80402	0.15363	0.15746	0.17263	0.10458	0.10286	0.45346	0.20413	0.092885	0.10392
Meth__cg14460735__C1orf71	0.29198	0.11026	0.8292	0.10752	0.29763	0.176	0.24369	0.12651	0.33591	0.21093	0.10523	0.39223	0.16834	0.27987	0.13529	0.089624	0.14416	0.275	0.16635	0.14894	0.13967	0.10697	0.75925	0.55728	0.17783	0.18035	0.20441	0.23688	0.17728	0.15377	0.16407	0.32733	0.095586	0.085994	0.18129	0.34189	0.13408	0.32225
EA_G__TNC	6.8419	4.5317	8.0622	7.9377	5.5042	6.5045	4.5282	10.3359	11.7961	4.2461	6.7117	6.5706	9.083	6.9443	8.7277	10.3709	9.8215	9.1583	4.8052	4.8852	9.5513	10.3004	5.5014	6.8871	5.9621	9.4908	9.8865	4.591	9.3078	7.1626	9.313	6.8903	6.6164	9.3018	4.8565	4.7517	4.5568	4.34
Meth__cg13802364__RCOR2	0.031285	0.030625	0.043304	0.10941	0.022889	0.49949	0.030208	0.060092	0.023989	0.029125	0.66691	0.10108	0.12291	0.024961	0.12217	0.033512	0.09256	0.025776	0.076266	0.048254	0.031653	0.06024	0.029918	0.53213	0.033446	0.066317	0.47796	0.03875	0.021674	0.028668	0.026489	0.026116	0.01879	0.072751	0.041962	0.029523	0.028394	0.029282
EA_G__GLS	7.4277	7.4228	9.005	6.9834	6.7626	8.2057	6.6295	9.1094	7.2106	7.609	9.5461	8.6477	8.1178	7.4503	8.7597	8.412	7.7883	8.4596	6.8403	6.6922	7.5002	8.8394	6.5709	8.5453	6.2814	7.2594	4.5529	7.0692	10.0833	8.7098	8.438	6.5093	7.0957	6.6458	6.6057	6.9638	6.5527	6.4748
Meth__cg15052901__SLC24A4	0.072873	0.034349	0.73819	0.48704	0.29894	0.50757	0.087888	0.30302	0.04832	0.17178	0.12892	0.40414	0.47391	0.073064	0.53921	0.25663	0.070837	0.045392	0.27128	0.29109	0.38445	0.80817	0.45581	0.22228	0.084124	0.047989	0.14789	0.049017	0.080927	0.68319	0.39645	0.043928	0.036381	0.049928	0.044111	0.56774	0.096762	0.14031
EA_G__ATP2A3	6.4418	10.1714	6.8072	10.4885	9.4747	5.8486	6.8611	7.2042	6.2893	6.5551	6.2867	6.3348	5.8829	9.0422	5.9762	6.143	6.0371	5.8594	9.182	10.404	7.3743	7.3485	9.1894	5.9051	9.8146	8.7424	7.2988	9.8741	6.0386	6.5756	5.9371	10.2892	6.7498	7.2415	8.8388	8.334	8.8984	9.8977
EA_G__DUSP10	5.7577	5.6154	6.1003	6.289	6.0738	6.1593	6.267	7.6716	5.0502	3.9393	4.7866	6.7861	7.7148	6.3596	4.7663	4.9028	4.9362	6.4396	4.7536	5.3029	6.7993	7.7107	6.5051	5.2945	7.009	6.762	6.7102	4.7083	5.2415	8.8347	6.9416	5.9059	6.9959	6.273	5.8164	5.4991	6.9707	5.8049
Meth__cg11021744__SLC6A1	0.75774	0.067222	0.90571	0.42081	0.064779	0.59549	0.92218	0.64898	0.074946	0.10163	0.078716	0.15673	0.88423	0.11372	0.071352	0.060705	0.16127	0.36633	0.92846	0.91598	0.27923	0.058191	0.10297	0.74586	0.10863	0.55556	0.80153	0.094862	0.16129	0.24661	0.39798	0.068331	0.086771	0.78724	0.12626	0.09912	0.62155	0.57498
Meth__cg09150117__DLX5	0.68779	0.053469	0.62816	0.22526	0.045831	0.39481	0.51998	0.065156	0.052035	0.069495	0.072273	0.45838	0.23204	0.0552	0.078738	0.061508	0.080452	0.062153	0.11312	0.34455	0.19207	0.069856	0.099973	0.91684	0.14696	0.14158	0.7516	0.042313	0.06616	0.044719	0.10104	0.067338	0.071402	0.92856	0.14901	0.12048	0.17256	0.077564
Meth__cg18552413__DARC	0.39641	0.025968	0.14875	0.18826	0.075529	0.1914	0.039489	0.047051	0.19746	0.036696	0.071566	0.22553	0.56608	0.14085	0.12059	0.055925	0.03531	0.020933	0.18371	0.11811	0.026014	0.040045	0.17297	0.1319	0.044091	0.040609	0.079894	0.038542	0.023939	0.54605	0.61807	0.016684	0.045373	0.030888	0.031135	0.15681	0.13601	0.25059
Meth__cg03290040__C22orf16	0.050099	0.17533	0.64578	0.5778	0.4212	0.78635	0.20792	0.068607	0.048567	0.17572	0.050638	0.055654	0.8053	0.040627	0.68047	0.034276	0.073835	0.4463	0.61869	0.73282	0.094015	0.6622	0.29408	0.075812	0.12271	0.11478	0.29831	0.11733	0.037115	0.026191	0.032429	0.19083	0.066015	0.58544	0.26596	0.062335	0.34036	0.093061
Meth__cg13765303__BOC	0.18908	0.66342	0.82729	0.46888	0.10447	0.52647	0.041154	0.10624	0.026948	0.042215	0.032567	0.10798	0.73981	0.27451	0.13914	0.027634	0.14114	0.031947	0.66035	0.60592	0.60518	0.043661	0.20189	0.72006	0.16905	0.079043	0.73374	0.59023	0.064127	0.061277	0.062022	0.46626	0.57307	0.84681	0.05334	0.50918	0.43052	0.4159
Meth__cg06899976__PCDHB1	0.83963	0.055027	0.86094	0.55318	0.076194	0.61023	0.8731	0.90737	0.069839	0.076665	0.87171	0.090636	0.83681	0.066088	0.86764	0.1287	0.11219	0.052217	0.89091	0.60863	0.099168	0.077468	0.05566	0.5146	0.82309	0.079886	0.29215	0.10853	0.29814	0.7433	0.07304	0.052506	0.086142	0.35854	0.097599	0.069008	0.49645	0.53387
Meth__cg08606356__CD44	0.064759	0.078604	0.056781	0.14406	0.11163	0.076701	0.48125	0.044598	0.16036	0.060769	0.063419	0.063729	0.06661	0.12437	0.080195	0.072371	0.11262	0.075218	0.054421	0.082753	0.069838	0.078544	0.068086	0.09876	0.084141	0.084433	0.78261	0.12637	0.069273	0.044063	0.069189	0.59499	0.054731	0.081189	0.057906	0.088751	0.077167	0.85507
Meth__cg25055477__NUDT3	0.05285	0.063188	0.40926	0.058579	0.05594	0.23398	0.05534	0.07903	0.1946	0.093822	0.15598	0.18038	0.36501	0.20237	0.24679	0.068915	0.11641	0.083605	0.078859	0.069241	0.062542	0.18894	0.068161	0.16783	0.083065	0.11603	0.11177	0.090919	0.17649	0.10176	0.11068	0.074839	0.039594	0.065307	0.13469	0.058126	0.13264	0.087155
Meth__cg06302803__MATR3	0.054195	0.044747	0.053279	0.21651	0.046369	0.033425	0.036957	0.025469	0.085139	0.049919	0.042065	0.039434	0.060254	0.061166	0.58824	0.040284	0.14151	0.036298	0.038547	0.038726	0.17118	0.066003	0.035362	0.06247	0.57784	0.058733	0.11774	0.041605	0.031427	0.041577	0.029253	0.098534	0.035719	0.039446	0.070745	0.048413	0.049283	0.043711
Meth__cg18399321__MGAT3	0.089438	0.043621	0.9456	0.043005	0.042128	0.4526	0.25456	0.032629	0.037523	0.04949	0.029739	0.032571	0.4759	0.038616	0.19337	0.039833	0.091743	0.026829	0.95294	0.81849	0.05062	0.032765	0.15061	0.79133	0.053375	0.077025	0.8807	0.062453	0.038265	0.040274	0.037575	0.040679	0.03331	0.15028	0.2357	0.053097	0.048293	0.044192
Meth__cg15536552__ACSL4	0.58576	0.12883	0.05219	0.30838	0.10203	0.043567	0.09896	0.52675	0.070551	0.070644	0.090308	0.16713	0.089483	0.12312	0.4903	0.51041	0.080075	0.10454	0.46416	0.73551	0.27396	0.081556	0.92567	0.20785	0.30613	0.17597	0.49943	0.161	0.51298	0.071661	0.32539	0.072481	0.056786	0.12227	0.13421	0.46056	0.374	0.12595
Meth__cg16984944__TBC1D23	0.42378	0.053673	0.060535	0.77786	0.1194	0.2151	0.11554	0.031075	0.10394	0.093546	0.044521	0.057758	0.21376	0.098178	0.051446	0.055627	0.064595	0.048184	0.052374	0.083297	0.86005	0.061862	0.11368	0.13481	0.25981	0.12523	0.10336	0.085865	0.045667	0.037258	0.64239	0.19438	0.24455	0.2191	0.20229	0.054968	0.30753	0.18019
Meth__cg02071305__VPS18	0.084486	0.065683	0.59119	0.32971	0.18407	0.68737	0.080694	0.23347	0.26751	0.15766	0.35339	0.74601	0.36763	0.21324	0.16549	0.093996	0.19113	0.10364	0.11258	0.19554	0.38589	0.5693	0.42278	0.27112	0.083451	0.088785	0.10745	0.14799	0.056451	0.12891	0.14015	0.29321	0.074974	0.069015	0.085536	0.22074	0.057622	0.051182
Meth__cg13636404__ZNF655	0.046827	0.20849	0.86439	0.83204	0.40883	0.036454	0.43078	0.069488	0.045536	0.23324	0.85229	0.88971	0.82904	0.21055	0.82788	0.043373	0.54346	0.032315	0.76007	0.5986	0.078944	0.054668	0.56918	0.07979	0.4322	0.076137	0.082989	0.35615	0.036387	0.032228	0.03538	0.04448	0.43586	0.84047	0.15449	0.8414	0.038817	0.038734
Meth__cg03853987__CHST10	0.097867	0.3835	0.10244	0.19364	0.085206	0.088215	0.47994	0.069777	0.10603	0.11241	0.12007	0.3089	0.52221	0.17298	0.082591	0.086417	0.21482	0.11118	0.097763	0.095915	0.17096	0.096463	0.21117	0.35382	0.17611	0.32694	0.87024	0.13355	0.085144	0.086732	0.62096	0.73127	0.13823	0.93939	0.22949	0.11347	0.15056	0.13262
Meth__cg13306164__HPCA	0.14776	0.013855	0.13392	0.030589	0.018024	0.013802	0.024071	0.010271	0.014372	0.022786	0.22034	0.029263	0.26293	0.013467	0.014971	0.014447	0.019162	0.023391	0.015942	0.019252	0.014804	0.020404	0.018947	0.75343	0.019003	0.018012	0.96583	0.028286	0.013591	0.022526	0.013513	0.011517	0.014806	0.10213	0.083964	0.017241	0.036247	0.14982
Meth__cg10968815__BPIL1	0.042782	0.15239	0.88585	0.042354	0.58781	0.47776	0.060403	0.94072	0.24637	0.62419	0.91559	0.86427	0.38667	0.25803	0.51861	0.8436	0.072921	0.027677	0.82153	0.86169	0.073571	0.60794	0.10656	0.21511	0.37804	0.070288	0.040748	0.40326	0.53099	0.2072	0.061979	0.76246	0.021948	0.029809	0.13162	0.059663	0.17477	0.089041
Meth__cg19914607__SLC38A3	0.063957	0.36973	0.62095	0.34744	0.40292	0.80303	0.27385	0.92876	0.20083	0.12527	0.065338	0.61582	0.87968	0.26564	0.50357	0.085543	0.15626	0.17657	0.87032	0.62744	0.23301	0.16575	0.2621	0.52035	0.12127	0.22256	0.12744	0.19611	0.29456	0.10212	0.065826	0.34169	0.10523	0.62972	0.11129	0.10636	0.45889	0.69383
Meth__cg15729869__BARHL1	0.30313	0.015262	0.95474	0.1169	0.0080385	0.23277	0.29095	0.29218	0.011313	0.010038	0.54646	0.021235	0.18952	0.010886	0.0084604	0.034746	0.024116	0.13378	0.013885	0.1249	0.15597	0.39896	0.029218	0.93537	0.016265	0.015209	0.44814	0.016587	0.0094148	0.010205	0.01275	0.010199	0.010671	0.087779	0.036905	0.017953	0.063543	0.012873
Meth__cg09706243__POLD4	0.23255	0.028337	0.39357	0.25996	0.03755	0.24247	0.042912	0.20877	0.086161	0.14757	0.081258	0.87203	0.22966	0.081263	0.093346	0.019477	0.053172	0.018952	0.30235	0.17321	0.33851	0.042303	0.32764	0.26631	0.25421	0.066354	0.68268	0.045061	0.040404	0.032972	0.025304	0.50775	0.021757	0.053127	0.071803	0.086742	0.026864	0.019635
Meth__cg22189725__ADC	0.10135	0.06271	0.086119	0.079692	0.10778	0.052966	0.095324	0.0635	0.053596	0.073442	0.058901	0.17123	0.82982	0.060966	0.065118	0.046558	0.077304	0.086088	0.091183	0.10382	0.093117	0.09086	0.11401	0.15464	0.082623	0.1439	0.11425	0.083051	0.052977	0.048093	0.095546	0.069834	0.04358	0.06116	0.12584	0.10867	0.10769	0.097124
Meth__cg01072821__UNQ9391	0.45114	0.037627	0.085406	0.057255	0.036846	0.028713	0.049521	0.74107	0.84816	0.05224	0.5627	0.19736	0.1317	0.69451	0.078212	0.10382	0.10046	0.02522	0.21995	0.44339	0.039353	0.050599	0.667	0.21163	0.055201	0.048427	0.069619	0.052971	0.033697	0.033735	0.026408	0.036548	0.069136	0.048738	0.10531	0.61233	0.19734	0.2312
Meth__cg18399703__EVA1	0.06938	0.030394	0.044513	0.065406	0.042095	0.156	0.13177	0.060707	0.03645	0.052304	0.040838	0.028012	0.053966	0.042128	0.038054	0.056791	0.078098	0.046528	0.036102	0.034088	0.79788	0.050287	0.0616	0.50194	0.043153	0.14241	0.11886	0.066466	0.063553	0.047422	0.33044	0.10251	0.035251	0.080335	0.081975	0.041728	0.04848	0.078775
Meth__cg25971347__FOXF1	0.67833	0.037432	0.69274	0.7081	0.096829	0.96781	0.95307	0.036278	0.23256	0.058082	0.054009	0.82019	0.77189	0.2666	0.075092	0.054463	0.06487	0.43271	0.97284	0.96086	0.66505	0.069983	0.91418	0.81899	0.92015	0.11375	0.94408	0.062371	0.026631	0.029412	0.18586	0.04089	0.060598	0.96403	0.8623	0.67481	0.40537	0.3157
Meth__cg26415633__KLK1	0.30214	0.032941	0.74921	0.84452	0.56845	0.13461	0.20517	0.86227	0.038336	0.32002	0.31383	0.79195	0.64356	0.036506	0.43373	0.3614	0.051494	0.027902	0.55449	0.57178	0.15106	0.17863	0.83319	0.1106	0.2306	0.059011	0.20637	0.062562	0.37238	0.049292	0.070925	0.70783	0.093793	0.54378	0.23353	0.68988	0.13359	0.2081
Meth__cg11462865__KRT19	0.031823	0.028759	0.0391	0.035531	0.025583	0.95435	0.030781	0.047942	0.030868	0.032821	0.95755	0.93461	0.91919	0.034999	0.028127	0.24073	0.067626	0.94788	0.029236	0.038049	0.02726	0.94805	0.021297	0.057149	0.036481	0.064091	0.060013	0.081121	0.39781	0.027201	0.95817	0.024946	0.021475	0.021707	0.032526	0.037706	0.031244	0.033128
Meth__cg07143898__SLIT1	0.8965	0.016454	0.12431	0.069338	0.030331	0.92839	0.9428	0.64839	0.030709	0.024027	0.52664	0.067108	0.80964	0.032867	0.0454	0.054324	0.057854	0.015193	0.1778	0.2218	0.036843	0.066399	0.039551	0.91316	0.037309	0.024811	0.95595	0.031985	0.059445	0.06458	0.02201	0.018989	0.019117	0.67541	0.060924	0.032645	0.048428	0.063217
Meth__cg21921474__C1orf172	0.041113	0.022268	0.021986	0.024842	0.028271	0.7456	0.027662	0.017806	0.016768	0.035102	0.019289	0.040213	0.042295	0.021033	0.027296	0.14289	0.033184	0.17524	0.023904	0.024583	0.027994	0.95768	0.032106	0.92178	0.031797	0.029097	0.04951	0.045746	0.041259	0.021218	0.9569	0.023044	0.020042	0.016208	0.040304	0.056023	0.033708	0.025672
Meth__cg10588377__HTRA1	0.052268	0.043518	0.92195	0.062881	0.050154	0.45064	0.056788	0.25641	0.038864	0.037202	0.12332	0.062056	0.24663	0.066556	0.30295	0.038325	0.11379	0.024272	0.94799	0.72095	0.70109	0.21798	0.059144	0.43809	0.22203	0.04591	0.37497	0.070201	0.034145	0.030835	0.032104	0.11651	0.026987	0.65424	0.10873	0.059878	0.16176	0.20208
Meth__cg02605634__WFDC10A	0.060182	0.047545	0.2121	0.67906	0.15634	0.17539	0.14257	0.32319	0.49013	0.23202	0.50355	0.26863	0.27054	0.33969	0.2108	0.38458	0.32938	0.17542	0.16363	0.089258	0.88283	0.20047	0.089305	0.13041	0.14552	0.15638	0.18431	0.10515	0.070575	0.90283	0.33283	0.15351	0.084002	0.3173	0.13596	0.30662	0.21873	0.14834
Meth__cg04613080__CNGA2	0.20487	0.17886	0.67015	0.66553	0.31069	0.036866	0.7406	0.095196	0.046271	0.064355	0.25565	0.31176	0.66937	0.11452	0.10808	0.049558	0.11153	0.12957	0.080781	0.081519	0.073769	0.043565	0.62961	0.13107	0.11193	0.087894	0.62233	0.14166	0.073978	0.045331	0.064363	0.25006	0.06333	0.064976	0.35079	0.5678	0.32198	0.41522
