Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg24428042__ECHDC3	0.034103	0.021128	0.03404	0.079846	0.034192	0.35796	0.03354	0.65695	0.03788	0.034008	0.035395	0.031548	0.052396	0.029744	0.035272	0.02347	0.037502	0.029965	0.47989	0.13212	0.02982	0.021427	0.021961	0.051513	0.49846	0.037	0.50363	0.039191	0.028331	0.014251	0.020479	0.036096	0.020487	0.02341	0.049725	0.042043	0.048603	0.025464
Meth__cg26331247__FLJ33706	0.10352	0.086562	0.64206	0.74696	0.14738	0.20401	0.27547	0.84098	0.39963	0.32629	0.34593	0.79751	0.79654	0.36597	0.088922	0.68163	0.082079	0.049836	0.36754	0.70358	0.67582	0.70526	0.79829	0.14659	0.17503	0.1137	0.23479	0.14484	0.1027	0.040658	0.054461	0.26121	0.069746	0.15934	0.09046	0.7009	0.13571	0.10289
Meth__cg04542938__ATXN1	0.048142	0.035287	0.067935	0.05556	0.040923	0.34725	0.053504	0.049485	0.22328	0.041297	0.11035	0.032726	0.098345	0.20648	0.36239	0.043348	0.10998	0.039783	0.031513	0.055387	0.047619	0.051125	0.038182	0.096174	0.044261	0.057895	0.067918	0.092717	0.034341	0.033303	0.032329	0.04393	0.034808	0.031564	0.070836	0.047806	0.042995	0.044862
Meth__cg08680085__MASK	0.59356	0.039333	0.056452	0.03798	0.4191	0.94942	0.043498	0.33172	0.03914	0.52467	0.040706	0.037086	0.121	0.040799	0.44213	0.55779	0.17236	0.039398	0.032616	0.040764	0.52529	0.44745	0.54408	0.1122	0.047043	0.52807	0.36841	0.069561	0.64338	0.041771	0.30697	0.30385	0.034742	0.32899	0.13268	0.61828	0.42677	0.042336
Meth__cg04195127__WFDC1	0.081364	0.060436	0.70986	0.62937	0.75313	0.039273	0.36285	0.95425	0.032723	0.34888	0.91084	0.26098	0.78577	0.031148	0.76046	0.046368	0.037198	0.026183	0.40485	0.58624	0.94535	0.56949	0.11871	0.080925	0.18602	0.04999	0.062592	0.14335	0.027295	0.028976	0.03284	0.49539	0.032372	0.08684	0.074656	0.92969	0.08101	0.06488
Meth__cg00465284__LRRTM1	0.051453	0.030711	0.86411	0.95856	0.058007	0.93392	0.95895	0.95553	0.038988	0.062368	0.9649	0.9535	0.65344	0.25714	0.54288	0.089541	0.045462	0.032609	0.96376	0.93361	0.50898	0.32315	0.41446	0.90198	0.47688	0.089411	0.92502	0.0514	0.033738	0.038361	0.38792	0.4224	0.039933	0.95976	0.22602	0.86712	0.72524	0.58697
Meth__cg20877313__GLS2	0.031986	0.37903	0.74801	0.037527	0.024241	0.75943	0.030338	0.040941	0.02362	0.027957	0.97264	0.066679	0.095578	0.02393	0.92728	0.097449	0.030751	0.029276	0.96527	0.8443	0.030161	0.9754	0.022067	0.62196	0.68387	0.065136	0.03805	0.22582	0.16503	0.025537	0.031722	0.8251	0.086272	0.87886	0.4706	0.031298	0.055784	0.032912
Meth__cg26907889__NONO	0.43114	0.056912	0.092933	0.093302	0.20906	0.057728	0.083095	0.040675	0.10946	0.060246	0.076548	0.19565	0.21264	0.10265	0.34468	0.1285	0.21394	0.079339	0.10023	0.091094	0.38897	0.063636	0.21048	0.1289	0.079096	0.16557	0.34221	0.099681	0.08362	0.055783	0.31611	0.095312	0.049101	0.22138	0.14001	0.32158	0.097052	0.067582
Meth__cg07671976__TNFRSF18	0.023438	0.029112	0.95088	0.20998	0.15458	0.78962	0.16796	0.093435	0.045974	0.33999	0.19602	0.96989	0.9528	0.1092	0.83571	0.17546	0.080972	0.031791	0.14134	0.63868	0.15042	0.95432	0.035064	0.72188	0.18904	0.031204	0.57155	0.044174	0.034851	0.017994	0.93951	0.54591	0.22246	0.88268	0.11124	0.032258	0.043893	0.056182
Meth__cg07326074__FLJ13909	0.056529	0.039838	0.046554	0.055995	0.032652	0.029027	0.049523	0.055818	0.028731	0.031555	0.039781	0.10115	0.077142	0.028369	0.035195	0.034942	0.080797	0.024895	0.024645	0.071232	0.026708	0.33737	0.032139	0.079059	0.051593	0.062792	0.10744	0.077735	0.029034	0.028479	0.024163	0.033881	0.025236	0.020735	0.073147	0.3319	0.027153	0.036692
Meth__cg22395192__FAM46B	0.033745	0.014457	0.029988	0.029255	0.038091	0.64786	0.037031	0.02666	0.74552	0.94312	0.73248	0.030323	0.062899	0.63381	0.18886	0.020231	0.07033	0.014318	0.01612	0.02674	0.016808	0.03557	0.027946	0.072052	0.02647	0.033237	0.046873	0.02886	0.020324	0.015937	0.019711	0.018172	0.01829	0.014911	0.14501	0.034105	0.032285	0.025133
Meth__cg14892768__AXL	0.38564	0.21132	0.92694	0.91028	0.84973	0.043781	0.80681	0.41124	0.18671	0.7753	0.72015	0.56411	0.88952	0.19916	0.2274	0.052659	0.19196	0.042338	0.75584	0.92226	0.39482	0.083058	0.41118	0.11057	0.8766	0.10859	0.64986	0.090576	0.051547	0.046393	0.051573	0.73256	0.1811	0.69786	0.51304	0.41055	0.73884	0.80905
Meth__cg14290451__RPL10A	0.064573	0.037933	0.085342	0.058475	0.029904	0.4879	0.056285	0.05429	0.038038	0.037755	0.05236	0.029066	0.080377	0.063879	0.035612	0.049681	0.11456	0.027668	0.029527	0.075739	0.042205	0.61259	0.028869	0.053155	0.059889	0.051262	0.062225	0.063089	0.034075	0.028562	0.027203	0.031888	0.078674	0.03175	0.091875	0.035742	0.033587	0.036692
Meth__cg26335299__C16orf48	0.084009	0.74282	0.11412	0.79595	0.060264	0.094062	0.072941	0.16602	0.58463	0.13769	0.93805	0.086667	0.46573	0.49578	0.46324	0.050823	0.085735	0.064502	0.66935	0.39971	0.046038	0.065613	0.1073	0.07451	0.086952	0.064635	0.080846	0.23953	0.070551	0.13412	0.065244	0.040946	0.071649	0.049401	0.097558	0.057035	0.071497	0.081984
Meth__cg25130333__CD99L2	0.56915	0.038763	0.16413	0.42145	0.066502	0.46728	0.037496	0.625	0.029685	0.031807	0.050165	0.052418	0.11534	0.042449	0.55153	0.49472	0.21287	0.052245	0.032518	0.084266	0.42942	0.095774	0.48267	0.081507	0.035678	0.34957	0.35833	0.07627	0.52325	0.039752	0.07888	0.029685	0.030012	0.21721	0.087908	0.60109	0.32071	0.037103
Meth__cg09085198__ANKRD29	0.040243	0.17625	0.05479	0.18386	0.1652	0.40969	0.078014	0.088618	0.034322	0.033909	0.076877	0.040297	0.10224	0.22575	0.35459	0.10178	0.051772	0.026794	0.30355	0.094094	0.071355	0.35762	0.24429	0.066667	0.19804	0.054816	0.61081	0.10363	0.043896	0.029897	0.025115	0.40721	0.031594	0.54116	0.08111	0.038248	0.091975	0.072552
Meth__cg09551147__SORCS3	0.76925	0.019301	0.033046	0.81321	0.15855	0.77105	0.53498	0.56959	0.048127	0.17441	0.93942	0.50176	0.061078	0.037786	0.25834	0.027821	0.037449	0.013921	0.92685	0.84364	0.036174	0.035018	0.53293	0.24792	0.28946	0.032656	0.57668	0.032444	0.021366	0.023298	0.037916	0.74044	0.024264	0.72929	0.6925	0.6676	0.023729	0.016801
Meth__cg22421766__SCNN1D	0.023313	0.2435	0.28629	0.80941	0.49045	0.58511	0.47185	0.67225	0.016166	0.5296	0.77264	0.33821	0.18249	0.051117	0.3333	0.4797	0.040136	0.02321	0.75513	0.73204	0.53839	0.77346	0.82977	0.05274	0.83519	0.13785	0.53334	0.29092	0.33435	0.021599	0.022187	0.51652	0.049094	0.37792	0.21398	0.334	0.6232	0.58296
Meth__cg18392783__PRKCDBP	0.72279	0.05668	0.10198	0.92889	0.92279	0.39119	0.92838	0.068458	0.092324	0.9204	0.095684	0.097667	0.89594	0.10376	0.072654	0.064022	0.1539	0.050832	0.93983	0.9281	0.081283	0.10755	0.064907	0.12885	0.90392	0.11032	0.85172	0.13426	0.060323	0.049095	0.053102	0.91698	0.052042	0.91754	0.83479	0.87116	0.61401	0.90978
Meth__cg06353318__OTOP2	0.31641	0.084528	0.87134	0.55347	0.34029	0.63523	0.58603	0.95563	0.075636	0.18094	0.94011	0.8847	0.90331	0.089329	0.30286	0.23585	0.072175	0.053768	0.96928	0.90783	0.22039	0.071333	0.25023	0.82868	0.8733	0.19351	0.93447	0.086453	0.05531	0.097933	0.05941	0.29125	0.093963	0.95288	0.13373	0.16733	0.17561	0.38995
Meth__cg27214652__PPP2R5E	0.035503	0.03125	0.04017	0.03368	0.026531	0.034295	0.048743	0.031148	0.50829	0.031267	0.04134	0.028597	0.069966	0.047141	0.025209	0.029203	0.064375	0.017936	0.032527	0.031128	0.030058	0.038563	0.024144	0.061993	0.034852	0.033198	0.049315	0.067037	0.027956	0.026814	0.021619	0.026966	0.028883	0.02041	0.087808	0.038702	0.035983	0.037867
Meth__cg00453193__TES	0.016904	0.014603	0.020041	0.017928	0.016594	0.018931	0.017671	0.29523	0.016824	0.017919	0.021541	0.014339	0.053711	0.10733	0.014262	0.020978	0.031621	0.018334	0.018465	0.015761	0.22591	0.020034	0.019052	0.03732	0.018971	0.042083	0.029985	0.015994	0.020623	0.022067	0.020618	0.015582	0.020972	0.45683	0.91586	0.023615	0.017347	0.017998
Meth__cg16910767__RGS9BP	0.056655	0.06678	0.12868	0.055072	0.066005	0.056792	0.065787	0.067788	0.07829	0.06134	0.06368	0.061949	0.072536	0.082839	0.04069	0.13181	0.15728	0.032984	0.034079	0.066312	0.045716	0.058537	0.052374	0.082131	0.059808	0.076579	0.10049	0.083483	0.039724	0.037002	0.040462	0.036536	0.031563	0.031713	0.11425	0.042865	0.040591	0.039442
Meth__cg04367351__PLA2R1	0.049206	0.20564	0.91504	0.036583	0.081795	0.37418	0.81595	0.053166	0.054804	0.090824	0.052491	0.19053	0.87864	0.073097	0.091784	0.059576	0.15245	0.044494	0.64949	0.64951	0.048393	0.49266	0.051487	0.69314	0.073245	0.12852	0.85257	0.1055	0.03373	0.034767	0.056205	0.70293	0.046881	0.84211	0.11971	0.079111	0.073182	0.065057
Meth__cg25025866__NTE	0.068423	0.06273	0.4184	0.12696	0.18017	0.084797	0.15951	0.29294	0.077824	0.082853	0.076282	0.59018	0.21751	0.072121	0.094455	0.12403	0.15762	0.057818	0.6976	0.44682	0.069253	0.43354	0.053584	0.11965	0.086437	0.15272	0.11212	0.10275	0.053617	0.098977	0.19571	0.072677	0.078349	0.0629	0.16299	0.095452	0.076047	0.097614
Meth__cg24641737__DENND2D	0.040889	0.022389	0.93394	0.34975	0.24246	0.54615	0.14287	0.94471	0.88638	0.077837	0.91736	0.62861	0.38099	0.83554	0.79976	0.95788	0.59052	0.2378	0.94132	0.81218	0.10419	0.50944	0.053168	0.50263	0.73369	0.21096	0.78259	0.074148	0.45724	0.85122	0.25964	0.77279	0.029601	0.036459	0.28672	0.046181	0.28904	0.53983
Meth__cg04133652__MLLT6	0.032843	0.057746	0.08567	0.056751	0.040082	0.44755	0.044089	0.070432	0.31849	0.042027	0.044627	0.11246	0.10003	0.30016	0.10993	0.069603	0.19784	0.0237	0.03925	0.04137	0.050897	0.12889	0.039199	0.056193	0.048889	0.03876	0.057351	0.043373	0.044936	0.035672	0.21495	0.06981	0.026753	0.030065	0.060203	0.084207	0.026658	0.035796
Meth__cg07637239__KCNK18	0.89531	0.027951	0.82638	0.88551	0.83159	0.12817	0.64108	0.53946	0.42794	0.45269	0.63835	0.41311	0.24382	0.37585	0.3801	0.85057	0.073238	0.037095	0.81849	0.79132	0.090987	0.053188	0.94385	0.10905	0.53359	0.051062	0.41076	0.10317	0.049801	0.3717	0.036266	0.36402	0.037322	0.068764	0.18325	0.88663	0.48895	0.70708
Meth__cg09272869__FEM1B	0.055461	0.053677	0.092696	0.057843	0.041693	0.07409	0.072885	0.038927	0.28868	0.052567	0.084544	0.04518	0.1048	0.26436	0.036834	0.041101	0.087077	0.034532	0.038548	0.067627	0.046958	0.060211	0.035089	0.13645	0.05309	0.092557	0.096097	0.046838	0.03297	0.0359	0.036876	0.049373	0.035216	0.046088	0.053408	0.039896	0.034474	0.081191
Meth__cg17793621__ATP10A	0.084717	0.097461	0.93887	0.94765	0.059434	0.80384	0.93564	0.34835	0.22148	0.092305	0.095668	0.028191	0.26242	0.1963	0.10122	0.078653	0.15849	0.045524	0.92545	0.91576	0.090471	0.10956	0.040004	0.25316	0.6293	0.084108	0.83827	0.10726	0.066525	0.36951	0.37068	0.050716	0.047073	0.040707	0.11748	0.06002	0.04993	0.13219
Meth__cg09970593__OPRD1	0.13429	0.088965	0.88155	0.17505	0.13298	0.88559	0.39636	0.75508	0.11469	0.26032	0.68894	0.77108	0.83972	0.13304	0.61475	0.6484	0.17407	0.067645	0.55323	0.76941	0.35328	0.86767	0.16803	0.73429	0.10903	0.17889	0.5239	0.28599	0.11963	0.07067	0.094748	0.35804	0.058495	0.59419	0.24951	0.14067	0.45003	0.60264
Meth__cg06297145__NFXL1	0.060312	0.065239	0.064789	0.062356	0.040842	0.34523	0.063467	0.31602	0.057896	0.070435	0.0688	0.040503	0.1336	0.060489	0.069778	0.053358	0.12335	0.098599	0.029313	0.068873	0.13496	0.065849	0.078824	0.15411	0.057537	0.096957	0.15414	0.090646	0.072449	0.084064	0.25811	0.11832	0.039501	0.087537	0.15296	0.059483	0.052094	0.060776
Meth__cg24399106__MGC45800	0.059593	0.061487	0.8489	0.11572	0.14804	0.85092	0.081658	0.4504	0.37541	0.80395	0.26861	0.3488	0.67509	0.35842	0.069181	0.23758	0.13436	0.061025	0.059582	0.077212	0.13047	0.058954	0.062522	0.76433	0.076203	0.28082	0.30175	0.11671	0.054298	0.056985	0.051915	0.2162	0.1857	0.7935	0.14293	0.16066	0.069014	0.059813
Meth__cg02566518__FUT11	0.083125	0.18464	0.4376	0.26722	0.11705	0.028089	0.10853	0.39525	0.028404	0.72416	0.054286	0.73613	0.42972	0.064953	0.035959	0.040253	0.061337	0.019856	0.38456	0.2871	0.040991	0.055775	0.27346	0.39536	0.67766	0.059914	0.090326	0.047979	0.026362	0.024455	0.45565	0.24963	0.92976	0.17247	0.46567	0.25603	0.16176	0.92916
Meth__cg16861508__TNFRSF10B	0.045187	0.82476	0.42584	0.90194	0.8175	0.51111	0.3301	0.70743	0.8143	0.89188	0.038152	0.19123	0.44508	0.63754	0.16249	0.43054	0.32253	0.49091	0.48067	0.44864	0.87967	0.052957	0.2762	0.091126	0.76389	0.10639	0.12277	0.56436	0.03509	0.37418	0.032567	0.73313	0.067365	0.034954	0.086812	0.42008	0.70643	0.8768
Meth__cg11469137__PLOD1	0.12971	0.25417	0.68286	0.33166	0.67678	0.76998	0.085619	0.05953	0.74717	0.68553	0.054132	0.14318	0.57447	0.6192	0.15622	0.059616	0.20479	0.052755	0.61548	0.33996	0.39917	0.39393	0.17914	0.19954	0.16022	0.10553	0.097507	0.29404	0.038075	0.036421	0.052728	0.80705	0.37585	0.47205	0.13253	0.08363	0.47545	0.65142
Meth__cg19011603__RP11-311P8.3	0.59982	0.044867	0.11524	0.062821	0.093927	0.043011	0.070985	0.42534	0.39023	0.037832	0.069666	0.17313	0.099761	0.36828	0.076443	0.047067	0.16129	0.062833	0.080656	0.077385	0.55938	0.11693	0.57451	0.077115	0.079015	0.17964	0.43354	0.057307	0.056895	0.050005	0.50395	0.066174	0.043364	0.26423	0.23173	0.41423	0.38766	0.051392
Meth__cg19786920__FLJ14001	0.76115	0.70646	0.22231	0.30985	0.30841	0.86979	0.75015	0.088742	0.4135	0.20254	0.20117	0.027396	0.31142	0.34743	0.10999	0.10463	0.15839	0.15064	0.090183	0.12138	0.7741	0.57598	0.35932	0.23716	0.094129	0.16934	0.13601	0.3425	0.8925	0.12638	0.63103	0.24501	0.06513	0.89783	0.24496	0.083211	0.69196	0.90538
Meth__cg14106308__VEPH1	0.061824	0.065457	0.061062	0.058663	0.04718	0.74006	0.072702	0.056818	0.076747	0.061267	0.043381	0.054619	0.11765	0.075559	0.047875	0.05251	0.19318	0.91641	0.048847	0.045283	0.91523	0.12974	0.049184	0.10675	0.063835	0.066592	0.11284	0.09731	0.32904	0.049154	0.51594	0.077719	0.052735	0.070133	0.1633	0.07505	0.064521	0.059159
Meth__cg11195002__ICAM5	0.032387	0.046478	0.9569	0.5824	0.036482	0.031778	0.22894	0.034591	0.24519	0.052085	0.25322	0.5927	0.90509	0.26939	0.9333	0.43333	0.46265	0.67914	0.031873	0.034725	0.43048	0.42091	0.23627	0.10608	0.11452	0.75669	0.47409	0.056406	0.34602	0.14567	0.91506	0.040252	0.026201	0.67254	0.78418	0.91124	0.27593	0.042066
Meth__cg20797766__PRSS27	0.051354	0.071979	0.051667	0.23743	0.11662	0.053177	0.51569	0.063866	0.11939	0.33229	0.048387	0.050987	0.1294	0.10135	0.090562	0.049602	0.07847	0.048181	0.2359	0.29862	0.7065	0.053939	0.064893	0.058605	0.44299	0.084003	0.2447	0.061582	0.043534	0.032722	0.048449	0.24227	0.046654	0.045551	0.11572	0.045258	0.042974	0.046119
Meth__cg09018810__IDS	0.53073	0.032129	0.028762	0.03355	0.3819	0.031353	0.044199	0.38348	0.03545	0.56449	0.031038	0.022836	0.069398	0.027688	0.39053	0.55168	0.12532	0.027881	0.025305	0.033802	0.53285	0.11892	0.5143	0.044708	0.033659	0.35008	0.40146	0.071703	0.54644	0.027454	0.57906	0.029551	0.024037	0.29729	0.10005	0.59539	0.39907	0.032022
Meth__cg15105660__CLDN1	0.04923	0.15157	0.058201	0.94042	0.61607	0.44841	0.78962	0.028007	0.030007	0.4245	0.92116	0.026141	0.089437	0.46879	0.12846	0.14583	0.099672	0.10316	0.50225	0.33686	0.70841	0.11689	0.082363	0.12947	0.57601	0.31456	0.85361	0.16651	0.042147	0.03946	0.049865	0.32821	0.029677	0.22589	0.075472	0.04886	0.040065	0.67892
Meth__cg06552050__CSDA	0.05494	0.065932	0.058434	0.068601	0.037632	0.028291	0.045922	0.086582	0.038626	0.036521	0.059775	0.04951	0.070591	0.044231	0.037894	0.045208	0.070154	0.026247	0.03222	0.048117	0.035113	0.038751	0.030472	0.078904	0.051819	0.062393	0.46478	0.084492	0.029871	0.025926	0.027746	0.02596	0.02737	0.034851	0.11123	0.035914	0.03258	0.039895
Meth__cg10207745__C12orf36	0.062087	0.076296	0.045573	0.72841	0.83578	0.79374	0.66773	0.40265	0.90951	0.10879	0.18531	0.0737	0.077967	0.76597	0.10105	0.31434	0.077975	0.036092	0.32957	0.50315	0.7564	0.1181	0.050071	0.088261	0.37267	0.075294	0.4033	0.079029	0.07847	0.32904	0.055601	0.21903	0.034538	0.44744	0.31797	0.3952	0.59525	0.4652
Meth__cg20104776__LDOC1	0.6308	0.066153	0.076527	0.065322	0.57989	0.052131	0.076305	0.53522	0.051218	0.60335	0.059224	0.28008	0.064896	0.050858	0.55653	0.58978	0.29635	0.049566	0.044534	0.066671	0.59691	0.61263	0.57258	0.63458	0.067795	0.66346	0.55701	0.061412	0.62066	0.058934	0.61596	0.046972	0.054703	0.58925	0.10879	0.60759	0.57444	0.055034
Meth__cg11932564__TNFRSF13C	0.90974	0.047587	0.25308	0.4127	0.079381	0.89691	0.066725	0.050978	0.037323	0.047774	0.034156	0.28472	0.23974	0.034773	0.15484	0.21004	0.056958	0.68389	0.061739	0.29797	0.25777	0.56436	0.41617	0.9297	0.048946	0.088	0.48368	0.10606	0.32377	0.11201	0.54566	0.09124	0.039542	0.17729	0.072654	0.12432	0.052878	0.047883
Meth__cg24990612__PDGFB	0.11243	0.58577	0.10874	0.12506	0.10725	0.13893	0.095553	0.067672	0.13374	0.10544	0.4056	0.25983	0.27109	0.11719	0.48869	0.14323	0.14255	0.076171	0.11006	0.10848	0.08217	0.48182	0.061224	0.18189	0.082715	0.14507	0.14405	0.17032	0.091148	0.083415	0.075305	0.081872	0.072874	0.094405	0.14702	0.10188	0.10559	0.10427
Meth__cg01125463__PEX6	0.043703	0.052371	0.42529	0.10252	0.36419	0.26509	0.084644	0.039857	0.076814	0.064592	0.13233	0.37773	0.48548	0.076669	0.16993	0.061911	0.096372	0.24681	0.69634	0.57856	0.1292	0.13884	0.088202	0.12615	0.34223	0.066422	0.058529	0.1696	0.046288	0.049519	0.038075	0.18697	0.045035	0.052268	0.10577	0.13488	0.048368	0.037725
Meth__cg13415434__WDR6	0.024498	0.064808	0.045443	0.035467	0.029551	0.021003	0.029419	0.042768	0.026066	0.30126	0.027744	0.056814	0.037064	0.025717	0.016676	0.02477	0.051702	0.020862	0.027627	0.032105	0.025367	0.030729	0.026278	0.035783	0.032263	0.056198	0.063427	0.063994	0.021833	0.022645	0.025924	0.02591	0.021215	0.017217	0.042006	0.029943	0.0275	0.024822
Meth__cg22722802__FLJ39599	0.057344	0.090205	0.93916	0.26055	0.038755	0.69063	0.20518	0.48457	0.021187	0.030345	0.88604	0.15495	0.39557	0.035598	0.70837	0.029965	0.07785	0.03622	0.58939	0.42711	0.046205	0.51686	0.025607	0.64759	0.19855	0.039993	0.18242	0.044394	0.16058	0.019164	0.043691	0.099051	0.024819	0.051547	0.057958	0.038322	0.033758	0.029927
Meth__cg24054653__C1GALT1C1	0.59707	0.020904	0.016541	0.017411	0.53549	0.011924	0.018406	0.27417	0.58384	0.016235	0.015724	0.023871	0.029525	0.5331	0.13102	0.5915	0.066887	0.015464	0.012625	0.017462	0.57801	0.66683	0.51316	0.051384	0.020691	0.71736	0.31952	0.066806	0.52826	0.017883	0.53351	0.014705	0.011551	0.2438	0.046698	0.62964	0.49095	0.016018
Meth__cg22063989__RSPO1	0.51564	0.043065	0.95238	0.13711	0.28111	0.91868	0.24593	0.8919	0.060033	0.096963	0.76231	0.29448	0.52891	0.057106	0.10122	0.59492	0.11636	0.033021	0.80867	0.63778	0.08198	0.052736	0.090757	0.8498	0.71662	0.14392	0.84864	0.077122	0.035869	0.026346	0.062748	0.088502	0.036437	0.69824	0.11747	0.13529	0.12857	0.099931
Meth__cg27190537__SUMF2	0.050167	0.038494	0.032467	0.03068	0.043417	0.036197	0.051945	0.026345	0.037886	0.040559	0.059163	0.065192	0.060819	0.03874	0.038996	0.038659	0.071098	0.056837	0.036301	0.052353	0.052021	0.034203	0.11005	0.11241	0.047727	0.1075	0.1349	0.052004	0.044893	0.033175	0.057466	0.046339	0.85029	0.051111	0.058966	0.045705	0.053427	0.047457
Meth__cg08695223__SLC9A6	0.70761	0.038366	0.024223	0.047747	0.12944	0.022613	0.038625	0.3778	0.027714	0.66247	0.033191	0.04339	0.037502	0.024488	0.52896	0.70072	0.13285	0.022654	0.0223	0.026586	0.36969	0.13264	0.60511	0.046012	0.043895	0.56481	0.50872	0.070312	0.74961	0.023837	0.7034	0.027126	0.02134	0.44607	0.056338	0.6194	0.070392	0.028041
Meth__cg27560292__TAF10	0.073045	0.10904	0.6108	0.19076	0.18066	0.093559	0.10337	0.16974	0.17832	0.28585	0.69145	0.78546	0.28444	0.1916	0.10928	0.088142	0.072573	0.32015	0.43298	0.20747	0.35461	0.6083	0.37552	0.55305	0.63949	0.094704	0.49239	0.27938	0.044828	0.063535	0.056665	0.38652	0.18547	0.53522	0.10171	0.14944	0.076317	0.059455
Meth__cg26399113__OGT	0.75029	0.22138	0.081361	0.075449	0.050091	0.04628	0.072069	0.13095	0.4093	0.090454	0.049703	0.086197	0.1538	0.38362	0.43609	0.60587	0.33544	0.082255	0.094747	0.069502	0.56593	0.05102	0.53218	0.11796	0.072969	0.17276	0.60702	0.10142	0.05832	0.054368	0.55607	0.062382	0.049113	0.41489	0.14436	0.35041	0.3063	0.07437
Meth__cg07028869__FLJ13236	0.12184	0.098944	0.1408	0.17888	0.074349	0.71136	0.13488	0.22773	0.24572	0.14291	0.77206	0.4351	0.78038	0.20019	0.52963	0.12443	0.17249	0.24395	0.11857	0.15134	0.23589	0.9122	0.27739	0.11961	0.24211	0.14812	0.16437	0.14011	0.50142	0.92463	0.12854	0.30264	0.1082	0.32012	0.14384	0.11582	0.16402	0.11103
Meth__cg07579404__RAET1L	0.087452	0.068787	0.10203	0.17103	0.77643	0.39364	0.15838	0.071891	0.075372	0.7589	0.54712	0.1142	0.092885	0.071929	0.079365	0.06985	0.11573	0.071774	0.31721	0.19239	0.26312	0.11751	0.061762	0.13696	0.80669	0.11516	0.14806	0.10018	0.077687	0.054496	0.05665	0.38404	0.060834	0.62963	0.16031	0.76153	0.31622	0.56342
Meth__cg09722397__GRIN2C	0.090852	0.049802	0.25137	0.06943	0.05265	0.4502	0.058787	0.080698	0.041101	0.051693	0.57366	0.11014	0.25147	0.055742	0.05245	0.070937	0.12758	0.040317	0.96062	0.69061	0.05796	0.13644	0.044331	0.52959	0.062067	0.063472	0.54711	0.080473	0.038233	0.039967	0.11499	0.04342	0.048047	0.058174	0.11659	0.11676	0.048414	0.052375
Meth__cg05045781__FHL3	0.073157	0.059329	0.47332	0.40637	0.13797	0.21844	0.11833	0.17362	0.22033	0.25619	0.089823	0.41154	0.14809	0.2243	0.10335	0.14557	0.13788	0.12676	0.11995	0.29767	0.13443	0.1143	0.30142	0.40821	0.08839	0.10129	0.074345	0.1155	0.054221	0.053313	0.11675	0.66179	0.057817	0.087396	0.093648	0.13832	0.11363	0.11984
Meth__cg04726446__MGC16372	0.5166	0.20065	0.90058	0.83452	0.88331	0.89356	0.276	0.89099	0.029824	0.055629	0.61343	0.78049	0.87379	0.31607	0.48014	0.050844	0.091344	0.04128	0.15478	0.056118	0.075857	0.55276	0.07828	0.85818	0.66336	0.07676	0.85139	0.064567	0.063295	0.036951	0.421	0.88576	0.81636	0.64857	0.83956	0.04065	0.67102	0.84202
Meth__cg13640200__AMIGO2	0.057054	0.11867	0.10541	0.15417	0.12953	0.051732	0.051697	0.063034	0.15733	0.073326	0.91897	0.065253	0.074164	0.4378	0.43127	0.157	0.097607	0.047146	0.14535	0.069173	0.88794	0.063863	0.07105	0.12572	0.057624	0.11798	0.087023	0.13543	0.051238	0.045608	0.049508	0.84665	0.17391	0.22274	0.073234	0.21358	0.072218	0.073623
Meth__cg04005701__SMYD4	0.030466	0.021386	0.032282	0.03297	0.042415	0.12369	0.038009	0.070978	0.038681	0.084099	0.029931	0.031469	0.04841	0.032482	0.028898	0.16046	0.04212	0.029744	0.02549	0.026882	0.14093	0.033054	0.18809	0.10911	0.030506	0.037006	0.075799	0.03622	0.093496	0.080916	0.54391	0.029025	0.246	0.073655	0.070365	0.041353	0.043721	0.034428
Meth__cg12650926__ITPR3	0.12054	0.1093	0.1622	0.13241	0.054886	0.6146	0.12572	0.1135	0.043053	0.04235	0.1121	0.084855	0.089799	0.063643	0.053329	0.10095	0.17904	0.044348	0.053717	0.14524	0.053313	0.089057	0.040935	0.11011	0.11672	0.073428	0.1579	0.10304	0.096864	0.045274	0.032804	0.038237	0.047357	0.044417	0.081354	0.065777	0.046849	0.065864
Meth__cg03594044__FUT10	0.032977	0.039398	0.050341	0.33993	0.032945	0.032194	0.046444	0.038576	0.033743	0.040569	0.034675	0.069716	0.097058	0.040974	0.034703	0.036168	0.067387	0.028233	0.028995	0.044812	0.037254	0.039629	0.029607	0.10988	0.048531	0.051742	0.16523	0.050386	0.039759	0.02993	0.030488	0.039447	0.045005	0.029776	0.046701	0.045168	0.030026	0.031076
